Tutorial Group,Student ID,School,Name,Gender,CGPA
G-108,4881,EEE,Maya Devi,Female,4
G-108,1905,MSE,Nadya Zainal,Female,4.09
G-108,5244,CEE,Nguyen Van Cuong,Male,4.02
G-108,1923,CoB (NBS),Noah Gray,Male,4.06
G-108,5576,MAE,Pooja Nair,Female,4.03
G-108,2616,SSS,Priya Menon,Female,4.09
G-108,4720,CoE,Qing Liu,Female,4.11
G-108,4890,WKW SCI,Rafika Binti Harun,Female,3.9
G-108,2141,CEE,Raj Patel,Male,3.8
G-108,4495,CEE,Rajendra Kumar,Male,4.01
G-108,5322,SoH,Rajiv Nair,Male,4.02
G-108,3913,SSS,Randy Lim,Male,3.88
G-108,2597,CCEB,Renee Lee,Female,4.01
G-108,2470,CoB (NBS),Riya Mehta,Female,4.02
G-108,4297,MAE,Rizqi Bin Farhan,Male,4.15
G-108,2303,CCDS,Ruby Diaz,Female,4.12
G-108,5469,CCDS,Sakura Yamamoto,Female,4.21
G-108,3252,CoB (NBS),Samuel Lee,Male,4.02
G-108,3276,CCDS,Shahril Bin Hamid,Male,4.1
G-108,5110,SBS,Sheng Liu,Female,4.14
G-108,5588,EEE,Shoji Takahashi,Male,4.11
G-108,1538,EEE,Shreya Rani,Female,4.22
G-108,1339,SSS,Shun Takahashi,Male,4.11
G-108,3193,SoH,Siti Aisya Binti Ibrahim,Female,4
G-108,1941,CCEB,Sophia Lee,Female,4.22
G-108,2564,EEE,Tara Lim,Female,4.19
G-108,2614,SSS,Vidya Menon,Female,4.07
G-108,1590,CCDS,Yan Mei,Female,3.87
G-108,3362,CCEB,Zeeshan Ahmed,Male,4.06
G-108,2362,EEE,Zheng Guo,Male,4.08
G-109,1960,SPMS,Ajay Reddy,Male,4.17
G-109,3658,EEE,Alia Mohd,Female,3.91
G-109,3169,SoH,Alina Smith,Female,4.01
G-109,224,EEE,Alvin Dela Cruz,Male,3.96
G-109,4327,CCDS,Arav Singh,Female,3.89
G-109,1482,MSE,Asad Ali,Male,4.11
G-109,4376,CCEB,Carmen Tan,Female,4.3
G-109,4796,CoB (NBS),Cassidy Wang,Female,4.12
G-109,1330,EEE,Cheng Wei Yeo,Male,4.2
G-109,293,SBS,Claire Bennett,Female,4.06
G-109,5411,CCDS,Cole Moore,Male,4.17
G-109,1744,EEE,Fangling,Male,4.05
G-109,3577,CoB (NBS),Hana Takemura,Female,4.11
G-109,446,CoB (NBS),Hanh Pham,Female,4.09
G-109,458,CCEB,Harlow Chen,Female,4.26
G-109,4933,EEE,Hussain Bin Mohd,Male,4
G-109,5299,CoB (NBS),Ifti Binti Rahman,Female,4.2
G-109,3953,CoE,James Taylor,Male,4.09
G-109,3273,MAE,Kanti Gupta,Female,4.17
G-109,3016,CEE,Kendrick White,Male,4
G-109,3729,CCDS,Kenta Suzuki,Male,4.02
G-109,150,EEE,Kong Wei Tan,Male,4.22
G-109,2533,SPMS,Lina Teo,Female,4.14
G-109,4225,CCEB,Liu Hong,Female,4.12
G-109,5059,EEE,Logan Harris,Male,4.22
G-109,1442,CCEB,Maya Binti Rahim,Female,3.95
G-109,1409,CCEB,Miriam Tan,Female,4.02
G-109,5313,MSE,Nia Carter,Female,4.14
G-109,3662,CCDS,Nitin Chaudhary,Male,4.01
G-109,114,EEE,Noah Harris,Male,4.01
G-109,263,CCEB,Norah Ng,Female,4.14
G-109,4954,CoB (NBS),Nori Matsuda,Female,4.2
G-109,4029,SSS,Nova Ong,Female,4.08
G-109,2958,CCDS,Ophelia Santos,Female,4.01
G-109,892,EEE,Phan Van Hoa,Male,4.17
G-109,5018,EEE,Raj Patel,Male,4.05
G-109,686,NIE,Rameez Shah,Male,3.96
G-109,3406,MAE,Ritika Joshi,Female,3.9
G-109,5620,MAE,Riya Verma,Female,3.85
G-109,3429,CoB (NBS),Samantha Wilson,Female,4.22
G-109,5595,CCDS,Sana Rehman,Female,4.11
G-109,225,NIE,Shahril Bin Muni,Male,4.05
G-109,4098,WKW SCI,Shahrir Bin Rahman,Male,3.9
G-109,1135,CEE,Sofia Wong,Female,4.2
G-109,1661,CoB (NBS),Suriya Tan,Female,4.19
G-109,1426,CoB (NBS),Wendy Cheung,Female,4.18
G-109,695,CCEB,Xuefeng,Female,4
G-109,1956,CCEB,Zarina Binti Ibrahim,Female,3.9
G-109,973,EEE,Zhi Wei Lim,Male,4.22
G-109,3377,CCEB,Zoey Chen,Female,4.15
G-11,5697,MSE,Aisha Fitria,Female,4.3
G-11,5396,CCDS,Alison Wong,Female,4
G-11,5714,CoB (NBS),Alondra Santos,Female,4.08
G-11,5386,EEE,Arun Singh,Male,4.06
G-11,5491,CCDS,Caleb Murphy,Male,4.05
G-11,4450,CoB (NBS),Charlotte Martin,Female,4.01
G-11,635,MAE,Charlotte Thomas,Female,3.9
G-11,3651,SPMS,Chengwei,Male,4.2
G-11,5844,CoB (NBS),Chloe Hu,Female,4.03
G-11,5747,MAE,Cleo Wang,Female,4.17
G-11,1996,SSS,Daya Kumari,Female,3.9
G-11,4266,MAE,Dewi Astuti,Female,3.9
G-11,972,EEE,Dylan Anderson,Male,4.25
G-11,1288,CEE,Elena Vladimirovna,Female,3.87
G-11,4128,CoE,Ella Johnson,Female,4.12
G-11,639,CCDS,Erqi,Male,4
G-11,1017,NIE,Ethan Lee,Male,4.02
G-11,342,CCEB,Ethan Ong,Male,4.08
G-11,1156,SBS,Hugo Huang,Male,4.17
G-11,4216,EEE,Jacob Howard,Male,4.03
G-11,1852,SPMS,Jin Lee,Male,4.15
G-11,4595,EEE,Jovian Tan,Male,4.22
G-11,2918,CoB (NBS),Julian Tan,Male,4.03
G-11,624,EEE,Kelly Lim,Female,3.96
G-11,1759,CoB (NBS),Kunal Tan,Male,3.8
G-11,5936,MAE,Lian Liu,Female,4
G-11,2300,EEE,Liang Mei,Female,4.12
G-11,4712,CoE,Neha Kapoor,Female,4.2
G-11,1377,ADM,Nguyen Hoang Khoa,Female,4.14
G-11,4041,SBS,Nina Butler,Female,3.91
G-11,3687,CoB (NBS),Noah Wilson,Male,4.05
G-11,268,ADM,Nora Zhang,Female,4.16
G-11,4974,CEE,Peilin,Female,4.05
G-11,5408,CEE,Peiyu,Male,4.3
G-11,4866,CoB (NBS),Richa Agarwal,Female,3.97
G-11,5628,CCEB,Riya Khan,Female,4.04
G-11,3381,EEE,Sana Ali,Female,4.15
G-11,3869,CCDS,Sebastian Mitchell,Male,4.04
G-11,4299,CoB (NBS),Seth Lim,Male,4.22
G-11,5744,SSS,Tania Kurnia,Female,4.3
G-11,796,SSS,Tanvi Agarwal,Female,4.2
G-11,5846,EEE,Tara Kumar,Female,4.01
G-11,1183,WKW SCI,Tian Yi,Male,4
G-11,5889,WKW SCI,Tyler Moore,Male,4.02
G-11,1505,EEE,Wesley Turner,Male,4.09
G-11,1955,EEE,William Carter,Male,4.1
G-11,312,CoB (NBS),William Lim,Male,4.01
G-11,4587,CoB (NBS),Ying Zhao,Female,3.91
G-11,5452,CCDS,Zainab Rahman,Female,4.15
G-11,3974,EEE,Zhao Rui,Male,4.17
G-110,3277,SBS,Akemi Watanabe,Female,3.87
G-110,6000,SSS,Alaina Chang,Female,4.15
G-110,3908,CoB (NBS),Alana Lee,Female,4.19
G-110,4135,CCDS,Anjali Sharma,Female,4.1
G-110,2531,EEE,Anthony Liu,Male,4.06
G-110,5666,CCDS,Anya Bogdanova,Female,3.94
G-110,4858,CCEB,Ashlyn Wu,Female,4.01
G-110,4295,SBS,Aubrey Davis,Female,4.17
G-110,2044,CoB (NBS),Avery Chan,Female,4.21
G-110,3031,CCEB,Brianna Foster,Female,4.09
G-110,1019,CoB (NBS),Cheng Wu,Female,4.01
G-110,1985,CEE,Chloe Turner,Female,4.01
G-110,4221,CCEB,Emma Black,Female,4.03
G-110,2800,SSS,Eric Wong,Male,4.01
G-110,5221,CCDS,Faisal Malik,Male,4.15
G-110,4607,CoE,Fatima Binti,Female,4.02
G-110,2347,NIE,Gage Yang,Male,4.01
G-110,3986,ASE,Glenn Wong,Male,4.05
G-110,941,MSE,Jamal Bin Rahman,Male,4.01
G-110,4303,MAE,Jason Lam,Male,4
G-110,4591,WKW SCI,Jaxon Lee,Male,4.06
G-110,2975,EEE,Jia Wei,Male,4.16
G-110,3664,SSS,Kevin Ross,Male,4.11
G-110,4423,CoB (NBS),Laila Thomas,Female,4.18
G-110,183,MAE,Madison Edwards,Female,4
G-110,3138,CCDS,Mizuki Yamashita,Female,4.03
G-110,1511,SBS,Nadia Binti,Female,4.03
G-110,3313,CEE,Nash Tan,Male,4.06
G-110,3485,CEE,Nashit Lee,Male,4.15
G-110,1402,SPMS,Nora Alia,Female,4.08
G-110,1015,SSS,Nurul Izzah,Female,4.03
G-110,5776,MSE,Olga Reyes,Female,4.06
G-110,812,CCDS,Quang Vu,Female,4.14
G-110,4761,CoB (NBS),Rajesh Desai,Male,3.95
G-110,5569,EEE,Riley Baker,Female,4.03
G-110,5662,CoB (NBS),Rina Ahmad,Female,4.01
G-110,2481,NIE,Rohan Shah,Male,4.18
G-110,1262,LKCMedicine,Samuel Cook,Male,4.02
G-110,1186,CoE,Sarah Wang,Female,4.17
G-110,2275,MAE,Shi Wei Lim,Male,4.1
G-110,1313,CoE,Silas Kim,Male,4.27
G-110,827,CCDS,Sukanya Das,Female,4.03
G-110,547,MSE,Tobias Alonzo,Male,4.16
G-110,5376,NIE,Vincent Lim,Male,4.08
G-110,3249,CEE,Wei Jun,Male,4.1
G-110,581,EEE,Wendy Chia,Female,4.19
G-110,3396,SoH,Wren Tsai,Female,4.16
G-110,5349,MAE,Ying Mei,Female,4.11
G-110,3578,SSS,Yuna Takahashi,Female,4.11
G-110,5940,MAE,Zara Binti,Female,4.03
G-111,3481,MAE,Afreen Bukhari,Male,4.12
G-111,2822,SPMS,Aisha Ali,Female,4.13
G-111,203,SSS,Angela Lim,Female,4.04
G-111,5554,EEE,Caleb Gray,Male,4.1
G-111,4568,CCDS,Chandni Verma,Female,3.9
G-111,3532,EEE,Deena Binti Mohd,Female,4.15
G-111,2952,SPMS,Deng Jian,Male,4.17
G-111,2187,NIE,Dewi Sari,Female,4.02
G-111,1902,SSS,Dylan Wang,Male,4.02
G-111,2754,CCDS,Ethan James,Male,4.15
G-111,5754,SoH,Gideon Green,Male,4.15
G-111,377,ADM,Gina Wong,Female,4.17
G-111,444,CoE,Hao Xun,Male,4.14
G-111,5638,MAE,Haojun,Female,4
G-111,2874,SBS,Harper Tan,Female,3.92
G-111,2276,WKW SCI,Haruto Suzuki,Male,4.04
G-111,5127,NIE,Hiroshi Matsumoto,Male,3.87
G-111,2238,EEE,Hong Mei,Female,4.22
G-111,221,CoB (NBS),Jasmine Rivera,Female,4.04
G-111,1682,ASE,Jaxon Green,Male,4.02
G-111,2103,SoH,Jaxon Wu,Male,4.18
G-111,1466,CoB (NBS),Kartik Reddy,Male,4.3
G-111,2043,EEE,Liam Wright,Male,4.17
G-111,4682,ADM,Lily Scott,Female,4.03
G-111,4994,SSS,Madison Bailey,Female,4.03
G-111,5663,ADM,Manisha Gupta,Female,4.15
G-111,3846,SSS,Mateo Huang,Male,4.52
G-111,1318,CoB (NBS),Mila Cook,Female,4.12
G-111,4762,MAE,Nisha Malhotra,Female,4.1
G-111,3771,SPMS,Oliver Chan,Male,4.02
G-111,3295,CoB (NBS),Panshi,Male,4.3
G-111,2865,EEE,Parker Martin,Male,3.8
G-111,2491,CoB (NBS),Penny Wong,Female,4.25
G-111,343,CEE,Raghav Reddy,Male,4.03
G-111,4057,CCEB,Samira Khan,Female,3.9
G-111,1621,ASE,Shinichi Nakagawa,Male,4.17
G-111,3700,CoB (NBS),Shreya Iyer,Female,4.08
G-111,5012,MAE,Silas Wu,Male,4.02
G-111,4798,CCEB,Siti Nurhaliza Binti Idris,Female,3.8
G-111,582,CCDS,Sophie Mendoza,Female,3.9
G-111,4962,MAE,Tae-Jin Kim,Male,3.91
G-111,1149,SoH,Thomas Harris,Male,4.15
G-111,5350,CEE,Tian Hua,Male,4.09
G-111,5213,SSS,Trisha Joshi,Female,4.12
G-111,5698,WKW SCI,Tristan Young,Male,3.89
G-111,5553,EEE,Tyler Reddy,Male,4.15
G-111,5599,MAE,Violet Perez,Female,4.15
G-111,2541,CoB (NBS),Wang Ming,Male,4.22
G-111,5074,EEE,Willow Chen,Female,4.25
G-111,3119,CEE,Xiong Wei Tan,Male,4.2
G-112,5830,MAE,Alice Wang,Female,4.05
G-112,5487,MAE,Asha Tan,Female,4.1
G-112,1723,EEE,Ashton Lee,Male,4.03
G-112,3437,CoB (NBS),Bingqi,Male,4.05
G-112,4150,SBS,Bridgette Villanueva,Female,4.15
G-112,1159,EEE,Caleb Mitchell,Male,4.09
G-112,1044,CoE,Cameron Tan,Male,4.11
G-112,2654,MAE,Charlotte Robinson,Female,4.09
G-112,2073,EEE,Chen Yu,Male,4.06
G-112,2229,CoE,Dong Chen,Male,4.2
G-112,3042,CCEB,Elena Brown,Female,4.2
G-112,5890,CoB (NBS),Ella Zhao,Female,4.22
G-112,4234,EEE,Emma Davis,Female,4.13
G-112,1032,MAE,Fadli Hidayat,Male,4.2
G-112,5019,CCDS,Farah Binti Ibrahim,Female,4.25
G-112,2451,MAE,Fatima Noor,Female,4.21
G-112,502,CCDS,Fern Adams,Female,4.14
G-112,44,EEE,Irene Cheung,Female,4.15
G-112,1492,SPMS,Jackson Yang,Male,4.04
G-112,1500,ASE,Jagdeep Singh,Male,3.92
G-112,239,CCEB,Katia Tan,Female,4.04
G-112,4938,ADM,Keiko Mori,Female,3.9
G-112,5966,EEE,Kyle Yip,Male,4.02
G-112,4680,SSS,Laila Shah,Female,4
G-112,2625,CCDS,Layla Reddy,Female,4.52
G-112,1120,CCDS,Lincoln Yang,Male,4.15
G-112,1021,LKCMedicine,Linda Thomas,Female,3.86
G-112,583,MAE,Mackenzie Russell,Female,4.03
G-112,1936,SoH,Mai Le,Female,4.09
G-112,369,SoH,Maris Tsai,Female,3.88
G-112,2257,EEE,Min Zhang,Male,4.3
G-112,1251,SSS,Ngoc Ho,Female,4.08
G-112,5151,CoE,Owais Javed,Male,4.15
G-112,5296,CCDS,Penny Kwan,Female,4.09
G-112,5038,CCDS,Ravi Deshmukh,Male,4.2
G-112,1022,CoE,Riley Jackson,Female,4.15
G-112,3907,SBS,Ritika Patel,Female,4.16
G-112,486,SSS,Rocco Ong,Male,4.09
G-112,4503,CoE,Rowena Mendoza,Female,4.12
G-112,5882,CCEB,Ryuu Tanaka,Male,4.1
G-112,2745,CCEB,Sakura Watanabe,Female,4.17
G-112,799,NIE,Sanjay Kapoor,Male,4.15
G-112,1838,MAE,Sofia Khanna,Female,4.01
G-112,4083,ADM,Sophia Moore,Female,4.03
G-112,1622,CCDS,Talia Li,Female,4.18
G-112,5042,CEE,Tarun Nair,Male,4.17
G-112,3457,CoE,Theo Cooper,Male,3.9
G-112,3967,CCDS,Uma Lopez,Female,4.22
G-112,5343,SBS,Ursula Turner,Female,4.04
G-112,1450,MSE,Zeke Yang,Male,4.09
G-113,1496,CCDS,Adrian Tan,Male,4.02
G-113,5465,CEE,Ahmad bin Ismail,Male,4.07
G-113,5247,SoH,Alya Binti Mohd,Female,3.94
G-113,5910,WKW SCI,Amina Rahman,Female,3.85
G-113,5740,CCDS,Bharat Menon,Male,3.78
G-113,3990,CCDS,Brayden Torres,Male,4.09
G-113,2217,CCDS,Clara Yang,Female,4.12
G-113,3726,SoH,Diana Binti Azhar,Female,3.95
G-113,2955,SPMS,Diana Prince,Female,4.15
G-113,338,SSS,Elizaveta Antonova,Female,3.89
G-113,2114,MAE,Farrell Mendoza,Male,4.04
G-113,1631,CoB (NBS),Fatima Khan,Female,4.06
G-113,3191,SSS,Gia Price,Female,4.12
G-113,5045,CoB (NBS),Grace Young,Female,4.01
G-113,4056,SPMS,Han Chen Lim,Male,3.8
G-113,3705,CoB (NBS),Isaac Wong,Male,4.04
G-113,4350,CCDS,Isaac Wright,Male,4.11
G-113,5544,ADM,Isaiah Murphy,Male,4.05
G-113,5346,SSS,Jamal Santos,Male,4.08
G-113,1042,EEE,Jasper Wang,Male,4.3
G-113,2364,EEE,Kaitlyn Carter,Female,3.94
G-113,5959,CCDS,Kendall Zhang,Female,4.17
G-113,2539,SoH,Kimi Wibowo,Female,4.05
G-113,5030,SSS,Lara Lim,Female,4.09
G-113,5457,CEE,Leonardo Thomas,Male,4.06
G-113,447,CCEB,Logan Green,Male,4.09
G-113,2536,CoB (NBS),Lydia Wang,Female,4.07
G-113,415,SPMS,Maximus Wright,Male,4.12
G-113,3327,CCEB,Maya Rahayu,Female,4.2
G-113,1248,CoE,Natalie Chen,Female,4.05
G-113,5170,SSS,Oscar Lee,Male,4.15
G-113,3076,MSE,Rajiv Mehta,Male,3.88
G-113,4565,CoB (NBS),Rohan Tan,Male,4.17
G-113,2261,CCDS,Sadia Noor,Female,4.14
G-113,5232,SSS,Samantha Yang,Female,4.2
G-113,647,ADM,Sherry Tan,Female,4.15
G-113,913,SSS,Siti binti Ahmad,Female,4.14
G-113,5853,NIE,Sonia Iyer,Female,4.03
G-113,3520,EEE,Suman Singh,Female,3.95
G-113,5843,SoH,Taojie,Female,4.05
G-113,5000,CCEB,Tess Tsai,Female,4.22
G-113,357,CoB (NBS),Vikram Joshi,Male,4.01
G-113,2922,SSS,Violet Ward,Female,4.01
G-113,2906,CoB (NBS),Yara Chen,Female,3.88
G-113,3228,CCDS,Yusuf Bin Sulaiman,Male,4.1
G-113,5214,SoH,Zahid Bin Rahman,Male,4.1
G-113,4655,EEE,Zahrah Binti Noor,Male,4.15
G-113,5992,CEE,Zain Malik,Female,4.18
G-113,475,EEE,Zara Price,Female,3.85
G-113,4460,EEE,Zhang Bo,Male,4.03
G-114,2907,CCEB,Abigail Lewis,Female,4.06
G-114,5891,MAE,Alan Chan,Male,4.02
G-114,5810,ASE,Alia Zainal,Female,4.14
G-114,1410,NIE,Amit Sharma,Male,4.21
G-114,2519,CoB (NBS),Ariana Richardson,Female,4.18
G-114,3391,NIE,Aubree King,Female,4.14
G-114,1906,ASE,Azman bin Rahman,Male,4.15
G-114,648,CCEB,Bella Goh,Female,3.95
G-114,4546,CCDS,Cheng Zhang,Female,4.08
G-114,1382,CCDS,Deepa Sharma,Female,4.12
G-114,5062,CCDS,Dong-Wook Choi,Male,4.14
G-114,5574,MAE,Gauri Mehta,Female,4.14
G-114,3528,MAE,Gloria Li,Female,4.02
G-114,2218,MAE,Guixiang,Male,4.1
G-114,5647,SPMS,Hannah Tan,Female,4.04
G-114,5416,MSE,Iris Lim,Female,4.03
G-114,3367,MSE,Isaac Lee,Male,4.01
G-114,5393,SBS,Jueqi,Female,4.2
G-114,3400,CCDS,Kabir Singh,Female,4.19
G-114,1493,EEE,Kira Foster,Female,3.85
G-114,5405,MSE,Li Chan,Female,4.19
G-114,2633,SSS,Lia Harum,Female,4.25
G-114,2640,CCDS,Lily Tan,Female,4.1
G-114,454,MAE,Luna Tsai,Female,4.09
G-114,3478,SSS,Maya Zhao,Female,4.12
G-114,3725,ADM,Miho Nishimura,Female,4.08
G-114,1837,WKW SCI,Mila Wang,Female,3.88
G-114,5032,CCEB,Mira Khan,Female,4.03
G-114,3787,CCEB,Misha Rani,Female,4.14
G-114,9,MAE,Nguyen Thi Thanh,Female,4.08
G-114,1191,EEE,Oki Andri,Male,4.1
G-114,901,CEE,Orion Setiawan,Male,4.22
G-114,1627,CCEB,Ravi Chandran,Male,3.95
G-114,4874,CoE,Rei Takahashi,Male,4.02
G-114,3540,CoE,Rida Khan,Female,4.02
G-114,4157,CoE,Rohan Sharma,Male,4.48
G-114,4464,CCDS,Rosa Tan,Female,4.06
G-114,2208,CoB (NBS),Saira Raza,Female,4.08
G-114,2324,CEE,Sana Malik,Female,4.15
G-114,561,CoB (NBS),Shawn Ng,Male,4.03
G-114,5017,ADM,Sofia Cheng,Female,4.04
G-114,4687,CCEB,Sophie Patel,Female,4.02
G-114,4028,CCDS,Svetlana Petrovna,Female,3.94
G-114,319,EEE,Tariq Khan,Male,4.02
G-114,1030,CoB (NBS),Thea Wang,Female,4.05
G-114,366,CoB (NBS),Troy Wong,Male,4.52
G-114,51,EEE,Wani Binti Azhar,Female,4.05
G-114,5926,EEE,Xander Morris,Male,4.03
G-114,1770,ADM,Xiao Wei,Male,4.03
G-114,2258,MAE,Zachary Tan,Male,4.02
G-115,2786,MAE,Alexander Phillips,Male,4.19
G-115,4737,SPMS,Alya Binti Zainal,Female,4.03
G-115,1392,MAE,Amber Chen,Female,4.25
G-115,4207,CoB (NBS),Ananya Doshi,Female,4.02
G-115,3462,SSS,Anaya Shah,Female,4.19
G-115,5254,EEE,Anna Kim,Female,4.04
G-115,1910,CCEB,Aoi Tanaka,Female,4.17
G-115,27,MAE,Caleb Wright,Male,4.22
G-115,482,CCEB,Daiki Matsumoto,Male,4.18
G-115,1123,MAE,David Stewart,Male,4.17
G-115,1221,SoH,Derrick Lim,Male,3.9
G-115,2695,SBS,Ella Chen,Female,4.19
G-115,2920,CCEB,Fiona Li,Female,4.09
G-115,824,EEE,Gordon Yip,Male,4.17
G-115,3627,EEE,Harry Li,Male,4.05
G-115,2921,SoH,Hendrix Yang,Male,4.1
G-115,4508,CoB (NBS),Hina Bukhari,Female,4.04
G-115,821,MAE,Isabella Ward,Female,3.88
G-115,78,CoB (NBS),Jai Singh,Male,4.04
G-115,5081,CoE,James Wright,Male,3.89
G-115,1722,CoB (NBS),Jaxon Young,Male,4
G-115,5839,CoE,Kieran Zhao,Male,4.12
G-115,3854,ASE,Kohei Tanaka,Male,4.13
G-115,1146,WKW SCI,Layla Carter,Female,4.01
G-115,441,EEE,Lilly Wong,Female,4.02
G-115,2842,SBS,Ling Liu,Female,4.11
G-115,70,SPMS,Luna Flores,Female,4.05
G-115,3556,CoB (NBS),Meghan Carter,Female,4.11
G-115,5406,SSS,Mira Agustina,Female,4.2
G-115,3207,CoB (NBS),Miyuki Nishimura,Female,4.22
G-115,2427,CoB (NBS),Mukesh Kumar,Male,4.15
G-115,3571,EEE,Nathan Davis,Male,4.22
G-115,2999,WKW SCI,Nathan Diaz,Male,4.01
G-115,305,CCEB,Nguyen Van Loc,Male,4.08
G-115,5150,ASE,Nida Rehman,Female,4.07
G-115,4330,CoB (NBS),Oliver Lim,Male,4.12
G-115,3807,SoH,Pooja Mehra,Female,3.85
G-115,4599,CCEB,Rhea Wu,Female,4.12
G-115,4946,CCDS,Ryan Edwards,Male,4.15
G-115,3648,MAE,Ryoji Yamamoto,Male,3.87
G-115,1774,WKW SCI,Saira Iqbal,Female,4.17
G-115,4287,EEE,Samantha Lim,Female,4.12
G-115,5095,CoE,Sanya Ahuja,Female,4.29
G-115,2871,CCDS,Shaista Iqbal,Female,4.04
G-115,275,CoB (NBS),Siti Nora,Female,4.02
G-115,5016,CoB (NBS),Sophie Tsai,Female,4.08
G-115,1367,MSE,Talha Malik,Male,4.18
G-115,548,CCDS,Weimin,Male,4.2
G-115,5914,SSS,Yui Kobayashi,Female,4.12
G-115,3626,CEE,Zhi Yi Lim,Male,4.1
G-116,2970,SPMS,Aarav Gupta,Male,3.88
G-116,4642,MAE,Aarav Verma,Male,4.16
G-116,779,SBS,Adrian Zhang,Male,4.04
G-116,174,CCDS,Ahmad Raza,Male,4.01
G-116,2465,SSS,Amina Begum,Female,3.88
G-116,4087,CEE,Amira Hasan,Female,4.12
G-116,1112,CCDS,Anu Iyer,Female,4.01
G-116,3261,MSE,Asher Hill,Male,4.3
G-116,2379,CoE,Ashok Nair,Male,4.3
G-116,2847,MAE,Charlotte Walker,Female,4.03
G-116,982,SSS,Derek Adams,Male,4.2
G-116,5341,CoB (NBS),Derek Lee,Male,4.2
G-116,281,EEE,Dong Chen,Male,4.03
G-116,3622,ADM,Dongmei,Male,4.3
G-116,2734,CEE,Eric Liu,Male,4.02
G-116,3302,CoB (NBS),Fengguo,Female,4.1
G-116,5395,MSE,Fern Ng,Female,4.05
G-116,890,EEE,Gabriel Edwards,Male,4.12
G-116,1813,EEE,Gavin Smith,Male,4
G-116,540,CEE,Hao Wei Tan,Male,4.2
G-116,5825,NIE,Harlan Perdana,Male,4.05
G-116,4044,EEE,Henry Liu,Male,4.05
G-116,5274,CCEB,Hikaru Matsumoto,Male,4.48
G-116,1801,CCDS,Jovian Liu,Male,4.1
G-116,1646,NIE,Jueqi,Male,3.8
G-116,876,MSE,Kimberly Lim,Female,4.2
G-116,2868,CoB (NBS),Lorenzo Wu,Male,4.06
G-116,5083,SSS,Lucy Chen,Female,4.17
G-116,1100,CCDS,Maya Ali,Female,4.09
G-116,4391,MAE,Mohammed Hafiz,Male,4.19
G-116,2693,CoB (NBS),Nafisa Shah,Female,4.12
G-116,5679,CEE,Nguyen Minh Quang,Male,4.11
G-116,2752,MAE,Nguyen Thi Thao,Female,4.03
G-116,4736,CoE,Nicolas Ramos,Male,4.52
G-116,2593,SoH,Nina Khan,Female,4.02
G-116,1530,CCEB,Nurul Aini,Female,4.01
G-116,4055,CCDS,Quinn Lim,Male,3.95
G-116,2894,CCEB,Riley Lin,Female,4.14
G-116,4492,CCDS,Rina Patel,Female,3.9
G-116,1971,MAE,Samuel Patel,Male,4.13
G-116,2644,SSS,Serena Xiao,Female,4.01
G-116,5302,MAE,Sonia Verma,Female,4.17
G-116,2951,EEE,Sophia Yang,Female,4.15
G-116,505,MAE,Sophie Martinez,Female,4.22
G-116,4725,EEE,Suman Verma,Female,4.05
G-116,1173,WKW SCI,Tina Ho,Female,4.09
G-116,1484,CCDS,Willow Li,Female,4.05
G-116,3141,SSS,Zahra Yousaf,Female,4.14
G-116,1082,CEE,Zain Ali,Male,4
G-116,3401,MAE,Zoe Brown,Female,4.06
G-117,789,EEE,Aditya Tan,Male,4.11
G-117,265,NIE,Adrian Lee,Male,4.08
G-117,2813,CCDS,Aidan Scott,Male,4.04
G-117,3081,CCDS,Aminah Safwan,Female,4.19
G-117,5261,SPMS,Aurora Price,Female,4.12
G-117,3205,ADM,Chen Ya,Female,4.12
G-117,1366,CCDS,Chloe Zhang,Female,4.22
G-117,3113,CoB (NBS),Claudia Wang,Female,4.18
G-117,5466,SSS,Daniel Patel,Male,4.05
G-117,5522,NIE,Derek Martinez,Male,4.11
G-117,3503,CCEB,Dhruv Sharma,Male,4.03
G-117,2102,SSS,Dustin Zhao,Male,4.05
G-117,4625,CoE,Dylan Li,Male,3.95
G-117,5814,CEE,Ember Chang,Female,4.09
G-117,760,SSS,Evelyn Rodriguez,Female,4.18
G-117,699,CCEB,Farah Ahmed,Female,4.04
G-117,117,CEE,Farah Binti,Female,3.95
G-117,5650,CCDS,Felix Lim,Male,4.18
G-117,3372,CoB (NBS),Fuzheng,Female,4.05
G-117,3000,CCDS,Gita Ayu,Female,4
G-117,5965,CoE,Hani Suharni,Female,4.05
G-117,4770,NIE,Hao Chen Lee,Male,4.3
G-117,1027,NIE,Hikaru Tanaka,Male,4.01
G-117,2719,MAE,Ihsan Rahma,Male,4.3
G-117,3384,SSS,Isabella Miller,Female,3.92
G-117,4519,CoB (NBS),Jin Yu Tan,Male,4.2
G-117,3472,CCDS,Jun Yi Tan,Male,4.15
G-117,3677,CoB (NBS),Katherine Ho,Female,4.22
G-117,1563,EEE,Kavita Desai,Female,4.03
G-117,4917,SSS,Kiran Reddy,Female,3.9
G-117,1799,CCDS,Kylie Roberts,Female,3.8
G-117,4517,CCEB,Leah Tan,Female,4.15
G-117,1638,CoE,Liam Ali,Male,4.12
G-117,4332,SSS,Maira Binti Rahman,Female,4.73
G-117,2796,CCEB,Maira Malik,Female,4.03
G-117,2388,CEE,Mingyu,Male,4.2
G-117,1938,CoB (NBS),Miyuki Takeda,Female,4.11
